"DistinguishedName","ObjectGuid","ObjectSid","AdminCount","PrimaryGroupID","MemberOf","objectClass","SamAccountName","SDHash","Owner","DaclProtected","SaclProtected","ExactSDMatch","ImplicitSDMatch","ACECount","ImplicitACECount","Created","Modified"
"CN=DC_computer,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","932c970f-2928-446c-85f1-2abdf38a0adb","S-1-5-21-131110255-635260017-1229676798-1231","0","515","CN=Domain Controllers,OU=Groups - T0,OU=Tier 0,DC=Inheritance,DC=AD2025,DC=lan","computer","DCcomp$","E1-CC-88-1A-F9-3E-EC-0E-EB-AE-FA-B1-AF-2C-DA-8A-63-C6-58-B6-42-78-4B-CA-2D-C8-82-C7-62-EC-C7-60","INHERITANCE\Domain Admins","False","False","False","False","51","19","5/16/2025 5:48:43 PM","5/16/2025 5:48:43 PM"
"CN=DC_gmsa,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","eba2893f-ea42-41f7-9325-c2a9d656260c","S-1-5-21-131110255-635260017-1229676798-1232","0","515","CN=Domain Controllers,OU=Groups - T0,OU=Tier 0,DC=Inheritance,DC=AD2025,DC=lan","msDS-GroupManagedServiceAccount","DCgmsa$","A3-FF-C6-73-54-01-BC-4E-25-7C-C5-EB-05-94-20-8B-3A-45-92-74-2A-F8-A2-07-9C-62-6C-15-52-26-93-D4","INHERITANCE\Domain Admins","False","False","False","False","49","18","5/16/2025 5:48:43 PM","5/16/2025 5:48:43 PM"
"CN=DC_GSGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","6b0e1b9b-e3f8-4286-83c1-387502cf9d80","S-1-5-21-131110255-635260017-1229676798-1233","0","0","CN=Domain Controllers,OU=Groups - T0,OU=Tier 0,DC=Inheritance,DC=AD2025,DC=lan","group","DCGSGroup","87-2C-52-98-AD-CA-5B-42-D7-26-C3-42-44-8F-20-94-70-4B-AB-2E-64-28-2D-78-3B-73-0B-C8-D7-B9-21-71","INHERITANCE\Domain Admins","False","False","False","False","38","7","5/16/2025 5:48:43 PM","5/16/2025 5:48:43 PM"
"CN=DC_GDGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","a61a03bc-da56-49b5-af97-e84279004a30","S-1-5-21-131110255-635260017-1229676798-1234","0","0","CN=Domain Controllers,OU=Groups - T0,OU=Tier 0,DC=Inheritance,DC=AD2025,DC=lan","group","DCGDGroup","87-2C-52-98-AD-CA-5B-42-D7-26-C3-42-44-8F-20-94-70-4B-AB-2E-64-28-2D-78-3B-73-0B-C8-D7-B9-21-71","INHERITANCE\Domain Admins","False","False","False","False","38","7","5/16/2025 5:48:43 PM","5/16/2025 5:48:43 PM"
"CN=DUP_User,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","a85b74ff-5e5f-447f-bec6-3d6820cddb39","S-1-5-21-131110255-635260017-1229676798-1235","0","513","CN=DnsUpdateProxy,OU=Groups - T0,OU=Tier 0,DC=Inheritance,DC=AD2025,DC=lan","user","DUPUser","47-4A-F9-D6-10-E7-E0-C4-91-D0-0E-76-59-99-83-B9-A8-AE-E9-76-C8-75-37-A4-22-5D-02-64-5E-BF-1D-13","INHERITANCE\Domain Admins","False","False","False","False","55","24","5/16/2025 5:48:43 PM","5/16/2025 5:48:43 PM"
"CN=DUP_inetOrg,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","5619d2fb-90e8-4b8e-b243-10ee6f112e93","S-1-5-21-131110255-635260017-1229676798-1236","0","513","CN=DnsUpdateProxy,OU=Groups - T0,OU=Tier 0,DC=Inheritance,DC=AD2025,DC=lan","inetOrgPerson","DUPinetOrg","79-53-51-C1-7C-C7-63-88-49-69-BF-0A-77-53-9B-49-2E-DC-F9-17-D5-28-E0-F4-2B-1B-01-90-7E-9B-CA-EA","INHERITANCE\Domain Admins","False","False","False","False","55","24","5/16/2025 5:48:43 PM","5/16/2025 5:48:44 PM"
"CN=DUP_computer,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","8f4eb3f0-d0d3-4a3f-ba06-fa3de94c137c","S-1-5-21-131110255-635260017-1229676798-1237","0","515","CN=DnsUpdateProxy,OU=Groups - T0,OU=Tier 0,DC=Inheritance,DC=AD2025,DC=lan","computer","DUPcomp$","E1-CC-88-1A-F9-3E-EC-0E-EB-AE-FA-B1-AF-2C-DA-8A-63-C6-58-B6-42-78-4B-CA-2D-C8-82-C7-62-EC-C7-60","INHERITANCE\Domain Admins","False","False","False","False","51","19","5/16/2025 5:48:44 PM","5/16/2025 5:48:44 PM"
"CN=DUP_gmsa,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","e7dd0cf0-cee8-40a0-be23-150d49143321","S-1-5-21-131110255-635260017-1229676798-1238","0","515","CN=DnsUpdateProxy,OU=Groups - T0,OU=Tier 0,DC=Inheritance,DC=AD2025,DC=lan","msDS-GroupManagedServiceAccount","DUPgmsa$","A3-FF-C6-73-54-01-BC-4E-25-7C-C5-EB-05-94-20-8B-3A-45-92-74-2A-F8-A2-07-9C-62-6C-15-52-26-93-D4","INHERITANCE\Domain Admins","False","False","False","False","49","18","5/16/2025 5:48:44 PM","5/16/2025 5:48:44 PM"
"CN=DUP_GSGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","8d7e251f-ec58-496e-8c2f-1de486f0415c","S-1-5-21-131110255-635260017-1229676798-1239","0","0","CN=DnsUpdateProxy,OU=Groups - T0,OU=Tier 0,DC=Inheritance,DC=AD2025,DC=lan","group","DUPGSGroup","87-2C-52-98-AD-CA-5B-42-D7-26-C3-42-44-8F-20-94-70-4B-AB-2E-64-28-2D-78-3B-73-0B-C8-D7-B9-21-71","INHERITANCE\Domain Admins","False","False","False","False","38","7","5/16/2025 5:48:44 PM","5/16/2025 5:48:44 PM"
"CN=DUP_GDGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","6f163335-f853-4dc7-8603-c6ced9a16c3d","S-1-5-21-131110255-635260017-1229676798-1240","0","0","CN=DnsUpdateProxy,OU=Groups - T0,OU=Tier 0,DC=Inheritance,DC=AD2025,DC=lan","group","DUPGDGroup","87-2C-52-98-AD-CA-5B-42-D7-26-C3-42-44-8F-20-94-70-4B-AB-2E-64-28-2D-78-3B-73-0B-C8-D7-B9-21-71","INHERITANCE\Domain Admins","False","False","False","False","38","7","5/16/2025 5:48:44 PM","5/16/2025 5:48:44 PM"
"CN=RES_User,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","9defc30f-4bfb-461d-a46d-a8c42fbfa475","S-1-5-21-131110255-635260017-1229676798-1241","0","513","CN=RDS Endpoint Servers,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","user","RESUser","47-4A-F9-D6-10-E7-E0-C4-91-D0-0E-76-59-99-83-B9-A8-AE-E9-76-C8-75-37-A4-22-5D-02-64-5E-BF-1D-13","INHERITANCE\Domain Admins","False","False","False","False","55","24","5/16/2025 5:48:44 PM","5/16/2025 5:48:44 PM"
"CN=RES_inetOrg,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","538ce47d-1f28-4463-ab7c-eb947fc1b79e","S-1-5-21-131110255-635260017-1229676798-1242","0","513","CN=RDS Endpoint Servers,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","inetOrgPerson","RESinetOrg","79-53-51-C1-7C-C7-63-88-49-69-BF-0A-77-53-9B-49-2E-DC-F9-17-D5-28-E0-F4-2B-1B-01-90-7E-9B-CA-EA","INHERITANCE\Domain Admins","False","False","False","False","55","24","5/16/2025 5:48:44 PM","5/16/2025 5:48:44 PM"
"CN=RES_computer,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","1bf51526-91b5-4c53-a9a0-28a7375854e6","S-1-5-21-131110255-635260017-1229676798-1243","0","515","CN=RDS Endpoint Servers,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","computer","REScomp$","E1-CC-88-1A-F9-3E-EC-0E-EB-AE-FA-B1-AF-2C-DA-8A-63-C6-58-B6-42-78-4B-CA-2D-C8-82-C7-62-EC-C7-60","INHERITANCE\Domain Admins","False","False","False","False","51","19","5/16/2025 5:48:44 PM","5/16/2025 5:48:44 PM"
"CN=RES_gmsa,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","d6819df5-78f5-4752-afab-6cd32c44394f","S-1-5-21-131110255-635260017-1229676798-1244","0","515","CN=RDS Endpoint Servers,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","msDS-GroupManagedServiceAccount","RESgmsa$","A3-FF-C6-73-54-01-BC-4E-25-7C-C5-EB-05-94-20-8B-3A-45-92-74-2A-F8-A2-07-9C-62-6C-15-52-26-93-D4","INHERITANCE\Domain Admins","False","False","False","False","49","18","5/16/2025 5:48:44 PM","5/16/2025 5:48:44 PM"
"CN=RES_GSGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","9d393594-3d9b-44a5-ba2d-417ec7097cb3","S-1-5-21-131110255-635260017-1229676798-1245","0","0","CN=RDS Endpoint Servers,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","group","RESGSGroup","87-2C-52-98-AD-CA-5B-42-D7-26-C3-42-44-8F-20-94-70-4B-AB-2E-64-28-2D-78-3B-73-0B-C8-D7-B9-21-71","INHERITANCE\Domain Admins","False","False","False","False","38","7","5/16/2025 5:48:44 PM","5/16/2025 5:48:44 PM"
"CN=RES_GDGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","2050c757-5d7e-40c8-8b6e-b5f078794ae1","S-1-5-21-131110255-635260017-1229676798-1246","0","0","CN=RDS Endpoint Servers,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","group","RESGDGroup","87-2C-52-98-AD-CA-5B-42-D7-26-C3-42-44-8F-20-94-70-4B-AB-2E-64-28-2D-78-3B-73-0B-C8-D7-B9-21-71","INHERITANCE\Domain Admins","False","False","False","False","38","7","5/16/2025 5:48:44 PM","5/16/2025 5:48:44 PM"
"CN=RES_USGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","c0ea1ff7-1746-45d5-9e6f-506cae21238d","S-1-5-21-131110255-635260017-1229676798-1247","0","0","CN=RDS Endpoint Servers,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","group","RESUSGroup","87-2C-52-98-AD-CA-5B-42-D7-26-C3-42-44-8F-20-94-70-4B-AB-2E-64-28-2D-78-3B-73-0B-C8-D7-B9-21-71","INHERITANCE\Domain Admins","False","False","False","False","38","7","5/16/2025 5:48:44 PM","5/16/2025 5:48:44 PM"
"CN=RES_UDGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","48a5c8d8-ef2a-4179-9dbc-677a555cc4d0","S-1-5-21-131110255-635260017-1229676798-1248","0","0","CN=RDS Endpoint Servers,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","group","RESUDGroup","87-2C-52-98-AD-CA-5B-42-D7-26-C3-42-44-8F-20-94-70-4B-AB-2E-64-28-2D-78-3B-73-0B-C8-D7-B9-21-71","INHERITANCE\Domain Admins","False","False","False","False","38","7","5/16/2025 5:48:44 PM","5/16/2025 5:48:44 PM"
"CN=ACO_User,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","596a3931-9321-4ddd-8cfd-3e0a10f28e29","S-1-5-21-131110255-635260017-1229676798-1249","0","513","CN=Access Control Assistance Operators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","user","ACOUser","47-4A-F9-D6-10-E7-E0-C4-91-D0-0E-76-59-99-83-B9-A8-AE-E9-76-C8-75-37-A4-22-5D-02-64-5E-BF-1D-13","INHERITANCE\Domain Admins","False","False","False","False","55","24","5/16/2025 5:48:45 PM","5/16/2025 5:48:45 PM"
"CN=ACO_inetOrg,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","bf13b4c2-ff62-460b-8bfa-f23db5fca18a","S-1-5-21-131110255-635260017-1229676798-1250","0","513","CN=Access Control Assistance Operators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","inetOrgPerson","ACOinetOrg","79-53-51-C1-7C-C7-63-88-49-69-BF-0A-77-53-9B-49-2E-DC-F9-17-D5-28-E0-F4-2B-1B-01-90-7E-9B-CA-EA","INHERITANCE\Domain Admins","False","False","False","False","55","24","5/16/2025 5:48:45 PM","5/16/2025 5:48:45 PM"
"CN=ACO_computer,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","06698224-1af8-48e6-a499-c0f96dd49886","S-1-5-21-131110255-635260017-1229676798-1251","0","515","CN=Access Control Assistance Operators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","computer","ACOcomp$","E1-CC-88-1A-F9-3E-EC-0E-EB-AE-FA-B1-AF-2C-DA-8A-63-C6-58-B6-42-78-4B-CA-2D-C8-82-C7-62-EC-C7-60","INHERITANCE\Domain Admins","False","False","False","False","51","19","5/16/2025 5:48:45 PM","5/16/2025 5:48:45 PM"
"CN=ACO_gmsa,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","ed26e6db-2234-4ba5-962a-d2bf689fa663","S-1-5-21-131110255-635260017-1229676798-1252","0","515","CN=Access Control Assistance Operators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","msDS-GroupManagedServiceAccount","ACOgmsa$","A3-FF-C6-73-54-01-BC-4E-25-7C-C5-EB-05-94-20-8B-3A-45-92-74-2A-F8-A2-07-9C-62-6C-15-52-26-93-D4","INHERITANCE\Domain Admins","False","False","False","False","49","18","5/16/2025 5:48:45 PM","5/16/2025 5:48:45 PM"
"CN=ACO_GSGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","12af44ad-4c7f-414f-864a-2f339f95ab3b","S-1-5-21-131110255-635260017-1229676798-1253","0","0","CN=Access Control Assistance Operators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","group","ACOGSGroup","87-2C-52-98-AD-CA-5B-42-D7-26-C3-42-44-8F-20-94-70-4B-AB-2E-64-28-2D-78-3B-73-0B-C8-D7-B9-21-71","INHERITANCE\Domain Admins","False","False","False","False","38","7","5/16/2025 5:48:45 PM","5/16/2025 5:48:45 PM"
"CN=ACO_GDGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","81d8319c-cfa8-4e59-bfda-15edacaefad9","S-1-5-21-131110255-635260017-1229676798-1254","0","0","CN=Access Control Assistance Operators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","group","ACOGDGroup","87-2C-52-98-AD-CA-5B-42-D7-26-C3-42-44-8F-20-94-70-4B-AB-2E-64-28-2D-78-3B-73-0B-C8-D7-B9-21-71","INHERITANCE\Domain Admins","False","False","False","False","38","7","5/16/2025 5:48:45 PM","5/16/2025 5:48:45 PM"
"CN=ACO_USGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","b7113f71-1150-43b9-a949-570ab3f207f3","S-1-5-21-131110255-635260017-1229676798-1255","0","0","CN=Access Control Assistance Operators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","group","ACOUSGroup","87-2C-52-98-AD-CA-5B-42-D7-26-C3-42-44-8F-20-94-70-4B-AB-2E-64-28-2D-78-3B-73-0B-C8-D7-B9-21-71","INHERITANCE\Domain Admins","False","False","False","False","38","7","5/16/2025 5:48:45 PM","5/16/2025 5:48:45 PM"
"CN=ACO_UDGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","0f727c33-eb6f-4eab-ac04-1d02175489ad","S-1-5-21-131110255-635260017-1229676798-1256","0","0","CN=Access Control Assistance Operators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","group","ACOUDGroup","87-2C-52-98-AD-CA-5B-42-D7-26-C3-42-44-8F-20-94-70-4B-AB-2E-64-28-2D-78-3B-73-0B-C8-D7-B9-21-71","INHERITANCE\Domain Admins","False","False","False","False","38","7","5/16/2025 5:48:45 PM","5/16/2025 5:48:45 PM"
"CN=NCO_User,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","bc394e88-3b0d-4d15-a1b3-eb84ed284224","S-1-5-21-131110255-635260017-1229676798-1257","0","513","CN=Network Configuration Operators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","user","NCOUser","47-4A-F9-D6-10-E7-E0-C4-91-D0-0E-76-59-99-83-B9-A8-AE-E9-76-C8-75-37-A4-22-5D-02-64-5E-BF-1D-13","INHERITANCE\Domain Admins","False","False","False","False","55","24","5/16/2025 5:48:45 PM","5/16/2025 5:48:45 PM"
"CN=NCO_inetOrg,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","07ecce3f-710c-4402-b81d-1421d13aa009","S-1-5-21-131110255-635260017-1229676798-1258","0","513","CN=Network Configuration Operators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","inetOrgPerson","NCOinetOrg","79-53-51-C1-7C-C7-63-88-49-69-BF-0A-77-53-9B-49-2E-DC-F9-17-D5-28-E0-F4-2B-1B-01-90-7E-9B-CA-EA","INHERITANCE\Domain Admins","False","False","False","False","55","24","5/16/2025 5:48:45 PM","5/16/2025 5:48:45 PM"
"CN=NCO_computer,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","b5f888ea-edb0-4981-97c5-e16755fe06dd","S-1-5-21-131110255-635260017-1229676798-1259","0","515","CN=Network Configuration Operators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","computer","NCOcomp$","E1-CC-88-1A-F9-3E-EC-0E-EB-AE-FA-B1-AF-2C-DA-8A-63-C6-58-B6-42-78-4B-CA-2D-C8-82-C7-62-EC-C7-60","INHERITANCE\Domain Admins","False","False","False","False","51","19","5/16/2025 5:48:45 PM","5/16/2025 5:48:45 PM"
"CN=NCO_gmsa,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","c18e5295-0322-4028-994b-a6dc16dd3ea5","S-1-5-21-131110255-635260017-1229676798-1260","0","515","CN=Network Configuration Operators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","msDS-GroupManagedServiceAccount","NCOgmsa$","A3-FF-C6-73-54-01-BC-4E-25-7C-C5-EB-05-94-20-8B-3A-45-92-74-2A-F8-A2-07-9C-62-6C-15-52-26-93-D4","INHERITANCE\Domain Admins","False","False","False","False","49","18","5/16/2025 5:48:45 PM","5/16/2025 5:48:45 PM"
"CN=NCO_GSGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","f2646b3f-1b91-4f86-beeb-c8bbe6b4a92d","S-1-5-21-131110255-635260017-1229676798-1261","0","0","CN=Network Configuration Operators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","group","NCOGSGroup","87-2C-52-98-AD-CA-5B-42-D7-26-C3-42-44-8F-20-94-70-4B-AB-2E-64-28-2D-78-3B-73-0B-C8-D7-B9-21-71","INHERITANCE\Domain Admins","False","False","False","False","38","7","5/16/2025 5:48:45 PM","5/16/2025 5:48:45 PM"
"CN=NCO_GDGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","0a68ad9c-7e9c-4663-8cae-64286c9e4d5d","S-1-5-21-131110255-635260017-1229676798-1262","0","0","CN=Network Configuration Operators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","group","NCOGDGroup","87-2C-52-98-AD-CA-5B-42-D7-26-C3-42-44-8F-20-94-70-4B-AB-2E-64-28-2D-78-3B-73-0B-C8-D7-B9-21-71","INHERITANCE\Domain Admins","False","False","False","False","38","7","5/16/2025 5:48:46 PM","5/16/2025 5:48:46 PM"
"CN=NCO_USGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","51f60938-1f4b-4886-be43-f934d96be83f","S-1-5-21-131110255-635260017-1229676798-1263","0","0","CN=Network Configuration Operators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","group","NCOUSGroup","87-2C-52-98-AD-CA-5B-42-D7-26-C3-42-44-8F-20-94-70-4B-AB-2E-64-28-2D-78-3B-73-0B-C8-D7-B9-21-71","INHERITANCE\Domain Admins","False","False","False","False","38","7","5/16/2025 5:48:46 PM","5/16/2025 5:48:46 PM"
"CN=NCO_UDGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","d9237913-1af7-4b23-b050-6a9c4e9f111d","S-1-5-21-131110255-635260017-1229676798-1264","0","0","CN=Network Configuration Operators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","group","NCOUDGroup","87-2C-52-98-AD-CA-5B-42-D7-26-C3-42-44-8F-20-94-70-4B-AB-2E-64-28-2D-78-3B-73-0B-C8-D7-B9-21-71","INHERITANCE\Domain Admins","False","False","False","False","38","7","5/16/2025 5:48:46 PM","5/16/2025 5:48:46 PM"
"CN=KA_User,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","5ae6a978-3bdf-4d20-a6b8-4a457c02c280","S-1-5-21-131110255-635260017-1229676798-1265","1","513","CN=Key Admins,OU=Groups - T0,OU=Tier 0,DC=Inheritance,DC=AD2025,DC=lan","user","KAUser","94-E5-5B-88-96-1E-C1-3E-37-A4-19-DF-B4-BE-26-63-BA-2A-5F-29-A8-08-9D-81-DB-34-16-7A-02-47-E6-D4","INHERITANCE\Domain Admins","True","False","True","True","13","13","5/16/2025 5:48:46 PM","5/16/2025 5:50:10 PM"
"CN=KA_inetOrg,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","e43af632-0ec7-49f1-bb8b-1e88d052fa3a","S-1-5-21-131110255-635260017-1229676798-1266","1","513","CN=Key Admins,OU=Groups - T0,OU=Tier 0,DC=Inheritance,DC=AD2025,DC=lan","inetOrgPerson","KAinetOrg","94-E5-5B-88-96-1E-C1-3E-37-A4-19-DF-B4-BE-26-63-BA-2A-5F-29-A8-08-9D-81-DB-34-16-7A-02-47-E6-D4","INHERITANCE\Domain Admins","True","False","True","True","13","13","5/16/2025 5:48:46 PM","5/16/2025 5:50:10 PM"
"CN=KA_computer,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","a97659a6-ed4e-42d3-8fa9-1cd47aae5a3b","S-1-5-21-131110255-635260017-1229676798-1267","1","515","CN=Key Admins,OU=Groups - T0,OU=Tier 0,DC=Inheritance,DC=AD2025,DC=lan","computer","KAcomp$","94-E5-5B-88-96-1E-C1-3E-37-A4-19-DF-B4-BE-26-63-BA-2A-5F-29-A8-08-9D-81-DB-34-16-7A-02-47-E6-D4","INHERITANCE\Domain Admins","True","False","True","True","13","13","5/16/2025 5:48:46 PM","5/16/2025 5:50:10 PM"
"CN=KA_gmsa,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","f2227bea-1e61-4054-a319-cc82a3a8942a","S-1-5-21-131110255-635260017-1229676798-1268","1","515","CN=Key Admins,OU=Groups - T0,OU=Tier 0,DC=Inheritance,DC=AD2025,DC=lan","msDS-GroupManagedServiceAccount","KAgmsa$","94-E5-5B-88-96-1E-C1-3E-37-A4-19-DF-B4-BE-26-63-BA-2A-5F-29-A8-08-9D-81-DB-34-16-7A-02-47-E6-D4","INHERITANCE\Domain Admins","True","False","True","True","13","13","5/16/2025 5:48:46 PM","5/16/2025 5:50:10 PM"
"CN=KA_GSGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","708d3a40-c7e9-4192-962e-5bc3e732e0df","S-1-5-21-131110255-635260017-1229676798-1269","1","0","CN=Key Admins,OU=Groups - T0,OU=Tier 0,DC=Inheritance,DC=AD2025,DC=lan","group","KAGSGroup","94-E5-5B-88-96-1E-C1-3E-37-A4-19-DF-B4-BE-26-63-BA-2A-5F-29-A8-08-9D-81-DB-34-16-7A-02-47-E6-D4","INHERITANCE\Domain Admins","True","False","True","True","13","13","5/16/2025 5:48:46 PM","5/16/2025 5:50:10 PM"
"CN=KA_GDGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","350abb98-51bc-425e-8e11-cdb3151ca98e","S-1-5-21-131110255-635260017-1229676798-1270","1","0","CN=Key Admins,OU=Groups - T0,OU=Tier 0,DC=Inheritance,DC=AD2025,DC=lan","group","KAGDGroup","94-E5-5B-88-96-1E-C1-3E-37-A4-19-DF-B4-BE-26-63-BA-2A-5F-29-A8-08-9D-81-DB-34-16-7A-02-47-E6-D4","INHERITANCE\Domain Admins","True","False","True","True","13","13","5/16/2025 5:48:46 PM","5/16/2025 5:50:10 PM"
"CN=BA_User,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","dbd0d1a7-c248-4b4b-8e85-0df15cecaf41","S-1-5-21-131110255-635260017-1229676798-1271","1","513","CN=Administrators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","user","BAUser","94-E5-5B-88-96-1E-C1-3E-37-A4-19-DF-B4-BE-26-63-BA-2A-5F-29-A8-08-9D-81-DB-34-16-7A-02-47-E6-D4","INHERITANCE\Domain Admins","True","False","True","True","13","13","5/16/2025 5:48:46 PM","5/16/2025 5:50:10 PM"
"CN=BA_inetOrg,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","f5a1f8e7-033b-40b3-8389-c6b63c09378f","S-1-5-21-131110255-635260017-1229676798-1272","1","513","CN=Administrators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","inetOrgPerson","BAinetOrg","94-E5-5B-88-96-1E-C1-3E-37-A4-19-DF-B4-BE-26-63-BA-2A-5F-29-A8-08-9D-81-DB-34-16-7A-02-47-E6-D4","INHERITANCE\Domain Admins","True","False","True","True","13","13","5/16/2025 5:48:46 PM","5/16/2025 5:50:10 PM"
"CN=BA_computer,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","8e68044a-05c6-428c-a4e5-8af2b71e9ca2","S-1-5-21-131110255-635260017-1229676798-1273","1","515","CN=Administrators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","computer","BAcomp$","94-E5-5B-88-96-1E-C1-3E-37-A4-19-DF-B4-BE-26-63-BA-2A-5F-29-A8-08-9D-81-DB-34-16-7A-02-47-E6-D4","INHERITANCE\Domain Admins","True","False","True","True","13","13","5/16/2025 5:48:46 PM","5/16/2025 5:50:10 PM"
"CN=BA_gmsa,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","b87624a8-6182-44e1-8fcc-de0da9115594","S-1-5-21-131110255-635260017-1229676798-1274","1","515","CN=Administrators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","msDS-GroupManagedServiceAccount","BAgmsa$","94-E5-5B-88-96-1E-C1-3E-37-A4-19-DF-B4-BE-26-63-BA-2A-5F-29-A8-08-9D-81-DB-34-16-7A-02-47-E6-D4","INHERITANCE\Domain Admins","True","False","True","True","13","13","5/16/2025 5:48:47 PM","5/16/2025 5:50:10 PM"
"CN=BA_GSGroup,OU=AdminSDHolderTests,DC=Inheritance,DC=AD2025,DC=lan","9f97b2be-34f6-4bea-a710-5f3d4e84f805","S-1-5-21-131110255-635260017-1229676798-1275","1","0","CN=Administrators,CN=Builtin,DC=Inheritance,DC=AD2025,DC=lan","group","BAGSGroup","94-E5-5B-88-96-1E-C1-3E-37-A4-19-DF-B4-BE-26-63-BA-2A-5F-29-A8-08-9D-81-DB-34-16-7A-02-47-E6-D4","INHERITANCE\Domain Admins","True","False","True","True","13","13","5/16/2025 5:48:47 PM","5/16/2025 5:50:10 PM"
